patient_id,first_name,last_name,date_of_birth,age,gender,address,city,state,zip_code,phone,email,ssn_hash,registration_date,is_deceased,date_of_death,chronic_conditions,is_phantom
PAT000850,Christine,Lopez,2024-02-05,1,Other,4940 Jackson Tunnel Suite 611,Port Robertton,AS,08432,(447)599-0768,yduncan@example.org,dc599732bd48fecfe8fca621d20d921fa05a2ca47f6a2199704754238de8ffbd,2025-06-03,False,,[],False
PAT000851,Michelle,Conrad,2001-11-18,24,Other,185 Harris Keys Suite 978,New Christopherstad,PW,53869,927.470.9514,taylor43@example.net,c05068a3a494e4ad0c1c7abd8b96ada8add667c4007cc6bb8f4e88a9a7ebee49,2025-07-14,False,,[],False
PAT000852,Bruce,Jones,1952-09-23,73,M,0389 Barnes Shoals Apt. 788,Lopezside,PA,37076,(504)556-6450,charleswashington@example.com,a480dffda2724be14819dafb6586aaf52c20cb5901761bf776739210f432aec4,2022-06-14,True,2024-04-22,['heart_disease'],False
PAT000853,Mary,Mcbride,1985-06-29,40,F,0389 Barnes Shoals Apt. 788,Lopezside,PA,37076,001-745-738-0185x6749,pmiles@example.net,ba7f6678a4408cd2f047df181da839c867f7cfd89a84c2f48e20d95be522a9b9,2023-09-26,False,,[],False
PAT000854,Michael,Newman,1968-05-16,57,M,1891 Joseph Summit Apt. 246,North Anaview,WV,43355,+1-236-831-6820,bwilliams@example.org,81a5268413bfd3d6d2a1aebdacd0a59506a029f7c486c2c7da854aaf03768a31,2024-12-09,False,,[],False
PAT000855,Candice,West,1965-06-19,60,Other,05011 Sheri Locks Apt. 792,Rickchester,DC,82259,(856)257-8745,xrivera@example.org,423c1a524f4427aedf1bf86b98a7266b4606d7900844c580d63e8743e7dc9486,2020-12-09,False,,[],False
PAT000856,Vanessa,Ferguson,2013-10-29,12,Other,270 Gregory Bridge,West Austin,MO,80884,9005016933,mendezdanielle@example.org,a3ba702198eb703820f66e87453fded7b1fc2d5ff76e2eeff0561105b3018821,2021-08-05,False,,[],False
PAT000857,Douglas,Pratt,2003-10-31,22,M,047 Larry Common,Leslieborough,GU,63431,(703)600-8598x097,morriszoe@example.org,c054cd42bd7875ae0d1745da0b9eee614417bd015103bfea48ce7749e62d6293,2022-02-03,False,,[],False
PAT000858,Allison,Davis,2008-03-02,17,Other,8305 Timothy Mews Suite 187,Longfort,HI,87348,+1-705-704-9237,kimberly51@example.net,8b5336f7904e5ef1bf29b65258362e7fd71e3a13d0ac7ba98203b3028f04f2e1,2022-12-20,False,,[],False
PAT000859,Donna,Pratt,1968-07-17,57,F,805 Ronnie Terrace Apt. 333,East Samuelview,WY,58683,(577)521-2447x78797,fjames@example.org,6528a0824bfd1418a91fc0367deaaf8476169d3bc143b7afff2f5a18e5c2dd5a,2024-07-26,False,,[],False
PAT000860,Steven,Jackson,1971-02-16,54,M,65342 Lee Ports Apt. 217,West Jamie,MA,32407,+1-522-638-1574x63298,jeffrey15@example.com,da6b731c167df7833137df31cebd42a3fe04f31d8634cc344affb5c0358ee197,2024-11-15,False,,[],False
PAT000861,Erika,Francis,1999-08-06,26,Other,3003 Gonzalez Cape,South Jamie,PW,97888,607-396-9308,juliaking@example.com,7a95adbb6da16c4f8f6b54918cba5225950050ac4ebaf2ae80a9f0c33089dd19,2025-12-05,False,,[],False
PAT000862,Ellen,Ochoa,2023-11-23,2,F,06554 Janet Key,South Joseph,MI,79156,574.326.2899x844,edwardsgabriel@example.org,4570d53d2b4c72f3dec6d61ae9911f5d8126f130a0947e4fe1fbc5c467da8da6,2022-05-13,False,,[],False
PAT000863,Jacqueline,Moore,2025-11-27,0,Other,9685 Ryan Neck,Floresville,AL,53452,+1-236-223-3590x69982,wrodriguez@example.net,7c2cc8567ecc8a28f983169c864e7d907f9307096a3ad3aa778d568e036ad2ba,2024-09-30,False,,[],False
PAT000864,Shannon,Brown,1963-05-12,62,Other,3422 Burns Cliff,South Jasonshire,MS,45297,8922686523,ryan88@example.org,07dde394d4ec8e7fe07bdfe62b6147f58b22b5fe672d85f57bca219be36e392a,2022-09-04,False,,[],False
PAT000865,Frank,Miller,1995-05-08,30,M,270 Gregory Bridge,West Austin,MO,80884,001-625-553-3429,zfranklin@example.net,351f4f124cb9c5f140782db08f4d9adff93ba883f5639687a58cae689327b3c0,2022-07-26,False,,['asthma'],False
PAT000866,Matthew,Skinner,1949-06-22,76,M,53954 Michael Mission,Lake Davidbury,MA,88520,+1-549-608-8704,mmoore@example.net,07907c9ca61246a9c94a35268a925575288371b0d0c7b76f4fa8bb6b524ed89d,2023-09-28,False,,['diabetes'],False
PAT000867,Denise,Bell,1963-09-25,62,Other,963 Vincent Rest Suite 683,South Matthew,AS,77808,700.810.0251,jason61@example.org,f7f80784f85cb88395653878bba564154dfdf74b211c6eb3c6f6cdef24bb74e6,2021-02-15,False,,['diabetes'],False
PAT000868,Casey,Jones,1941-03-18,84,M,52228 Leon Squares Suite 900,Kristenchester,DC,72651,732.431.6320x081,andrea00@example.net,a7ad38f5295ef8403fda9337e86e2e8715904617afa13317362ebb2bba72aab2,2025-02-14,False,,['hypertension'],False
PAT000869,Andrew,Gardner,1938-07-22,87,M,05767 Lisa Crossroad,Lake Danielport,HI,15519,001-950-930-7244,abigailkidd@example.net,33c3afe935b402f480176eee66febca30bd86fc3e3aad794d4ee6a083ab0254c,2021-02-23,False,,[],False
PAT000870,Kim,Reyes,1988-03-22,37,Other,01169 Michael Vista,Jeffreyland,PW,21522,931-821-4127,vanessabrown@example.net,2fa6fe78dbd6c9f5ad6d435674ec3aade367825fb615e849258dd4e0a5bbfd2a,2021-05-27,False,,['asthma'],False
PAT000871,Kevin,Thompson,1984-01-31,41,M,239 John Ford,New Lisaville,OR,72285,376-983-8447x7982,robert68@example.net,42fedb71ac44d9f3bbc619fcc9c86d7bf52b875c36501c688c7a92bd94ab0f2a,2023-02-28,False,,[],False
PAT000872,Brandon,Carson,1974-10-10,51,M,45614 Daniel Vista Suite 720,Richardshire,AK,10908,+1-388-844-1625x445,colson@example.com,1c239d1d4e92d10e15f31566858846bd8610bf239faa55513a5b22e5808d839f,2021-01-25,False,,[],False
PAT000873,Rachel,Williams,1956-10-06,69,Other,0840 Steven View Suite 794,Woodschester,PR,07806,629.399.0501x35743,terryscott@example.net,a36f7ca62f009dcbd5a1a86a79b019c288699eb1a4ec9e6ede958a8726639737,2024-05-20,False,,['hypertension'],False
PAT000874,Mitchell,Mathews,2007-11-26,18,M,273 Lewis Cape,North Jerryland,OK,15288,980-214-5092x945,donnarobbins@example.net,c9f0fc8f991c34817a5e9a46c09b5b00dc93bd56ca63cf84f6f67e5e6afe1525,2021-11-01,False,,[],False
PAT000875,Jennifer,Kerr,2024-01-19,1,F,404 Kristina Lights Apt. 849,Lake Christinastad,AK,91660,001-600-800-1774,christopherforbes@example.org,1ea23bec909283cdf13b8eb942bcf4d8689cc64a7028cd4c6d8b8ce7bd90c883,2023-09-01,False,,[],False
PAT000876,Lisa,Campos,1937-11-01,88,F,854 Alyssa Spurs Apt. 907,Hansonberg,WI,78081,429.726.5912x995,srussell@example.org,58a64180065d84ab49c749f57e3c8781cae3d0c924da17d826aa987fc7d662a4,2022-08-29,False,,[],False
PAT000877,Elizabeth,Cohen,2011-10-15,14,Other,722 Garrett Spurs,Rodrigueztown,MO,24997,+1-229-808-1329,johnsontara@example.net,4f12cbb0924efe912c91a923db8f34d93aa933e3b20d85a58197880c8972bfef,2022-11-21,False,,[],False
PAT000878,Leah,Davis,1981-10-05,44,F,885 James Pass,Ricebury,OR,30370,328.850.7998,florestony@example.org,408ef416cc899645d2388453d69d75fd9691a148f43615f456c4c95a49997679,2022-03-13,False,,[],False
PAT000879,Ashley,Hernandez,1948-01-11,77,F,4747 Barry Grove,New Jason,MS,89119,+1-491-919-7434x0636,tlong@example.net,8583a054304ddfa32b086a38ad43e5438e648002f9ebf838ee609af94933c3e9,2024-12-10,False,,"['hypertension', 'diabetes']",False
PAT000880,Jessica,Garcia,2024-11-09,1,F,0840 Steven View Suite 794,Woodschester,PR,07806,(610)887-6509x02069,joshua32@example.org,ebb9967a71889ce72a576811d5fa42edbf17b41180d1f4d4ba181c5a482903a9,2021-10-12,False,,[],False
PAT000881,Amy,Gomez,1970-06-05,55,Other,921 Donna Spurs,Georgeland,ID,69627,971.253.3657,valenciajason@example.com,b7d6954a8025689c510d2aae1ac4ab4363d79c0b8b553cd17f160a00440d3969,2023-05-11,False,,[],False
PAT000882,Timothy,Hancock,1989-06-11,36,M,722 Garrett Spurs,Rodrigueztown,MO,24997,6835317596,charles64@example.com,0b2664ba0fa573e5592a55281ec366ec21791ca675b03b975d6feb656ccefac1,2021-07-06,False,,[],False
PAT000883,Oscar,Guzman,1987-10-07,38,M,179 Taylor Centers,Brucetown,VI,03330,392-423-8980x635,charles01@example.org,716276ee3d10ed8dd55d1efb02d7c73363b3d5c973ca8d8941326faa996da0b8,2023-08-03,False,,[],False
PAT000884,William,Gonzalez,2019-03-20,6,M,1736 Vasquez Lake Apt. 010,Gallowayland,DC,28163,4087632551,sandovalkimberly@example.com,6e959edf27e2818a0ba7d7d22904f93a8aee5c5164e13476edbbfe7fd23cd0e1,2024-11-28,False,,[],False
PAT000885,Andrew,Hart,1965-12-08,60,M,68549 Carolyn Summit Suite 260,Carrieshire,IA,35579,001-312-700-3216x9638,michael24@example.org,9fde68ce5ed1e0e30af8c56813465814da7501ec3c8c24467901ba10087554f8,2022-12-12,False,,[],False
PAT000886,Miranda,Summers,1950-04-12,75,Other,89796 Cynthia Dale Suite 234,Lake Christopherland,WI,77996,2472446459,tamihenderson@example.org,c087d74bf6d6a25ad4bb3424b2c72f8b90e9be607d748e2b5a9c8c30c16e6dd9,2025-08-20,False,,['heart_disease'],False
PAT000887,Madeline,Wallace,1950-05-24,75,F,092 Tara Branch,New Keith,GA,09027,(295)521-9254,kmarshall@example.net,b5b1797b21ab0a8850090b1d187150d802e671da49606c87416c840243e93f71,2022-04-30,False,,['heart_disease'],False
PAT000888,Vanessa,Jenkins,2010-09-03,15,Other,691 Kristin Terrace,Sarahmouth,PW,53548,001-863-373-0468x35471,osantana@example.com,30f7683e7bc6a41e7198bc376c14fda9adbfd928ff6454059cddd420ba5edfc9,2020-12-11,False,,[],False
PAT000889,Robert,Brown,2006-08-20,19,M,4921 Hudson Haven,South Amber,AL,53510,328-604-1786x14151,josevelasquez@example.org,25fc1302ecfe2a10713821a786c7dce57f50abe1e77c145de6c7c372a31f12ca,2023-10-28,False,,[],False
PAT000890,Steven,Meyer,1944-02-04,81,M,43285 Barnes Hollow Apt. 889,Lake Matthew,MN,51859,+1-988-666-9288x28386,fwade@example.net,c8d76e1a6be7a96b628657b6ac959395bdccf01bdacc6c4fd159e35dbf3dc0ba,2022-10-26,False,,['diabetes'],False
PAT000891,Angel,Lee,2007-12-03,18,Other,081 Bird Keys Suite 352,Davischester,CT,84684,+1-512-551-0129x944,foxsara@example.com,41c63b6bc224e680e96e0c5ce14a9cead0d7378a19f1b81a13e23ee2c466b085,2021-04-23,False,,[],False
PAT000892,Carrie,Buck,1938-07-02,87,F,3410 Hamilton Plaza,Johnside,NY,89665,459.917.6895,daniel82@example.com,6604fc50ef32c69c25bfe3d4922406a043ed29a717ef46326e20cf21b94d4ded,2025-02-21,False,,['hypertension'],False
PAT000893,Megan,Gonzalez,1948-02-11,77,F,567 Ortiz Flats Apt. 272,Autumnberg,MS,74228,+1-205-928-3036x5468,jasongarcia@example.com,679b6fab1461add8ad8681ab75a855ae104deab4e991d2e42bd10f2561bcb2b9,2021-08-17,False,,"['diabetes', 'heart_disease']",False
PAT000894,Kimberly,Foster,1958-03-03,67,Other,84563 Jeffrey Ports,East Darylfort,DC,48240,(326)866-3541x61094,angela78@example.net,1afae9512eb0c76a942509350200c2e3b16ab35c49fbc6b1e845955fd473e5ba,2025-04-08,False,,[],False
PAT000895,Jennifer,Allen,1995-06-03,30,F,4844 Cristina Squares,Adammouth,MO,47738,(975)590-0041x17785,brentsmith@example.net,cc6c058b7fd8a5c75d2c8d74a2026409eece3b671b9ba9dfafb722aab8d0fe14,2022-01-03,False,,[],False
PAT000896,Karen,Jackson,1956-03-09,69,F,222 Jacob Throughway,Johnchester,NY,34776,863-742-0913,ashleyferguson@example.org,cdb22880a9751957ab0a77a778ea718782582c0d4d6133d80784295162483a7d,2023-09-26,False,,['hypertension'],False
PAT000897,Chelsea,Forbes,1990-04-14,35,F,66395 Shelton Trail Apt. 584,North Nancy,MN,15138,517.718.7138x228,frankdorsey@example.net,72913bbf04c4ea20b7dcad3014364d9b2141fe9159cd125104d86bda2a05aadf,2024-01-23,False,,[],False
PAT000898,Calvin,Chavez,1970-01-31,55,M,69810 Jason Rest,Bryanttown,MD,00990,001-965-517-6669,traci86@example.org,3b5dc56689446b167b9c5f4a76f186f5eea2326c2e130d65490617fd1608b9a9,2025-02-12,False,,[],False
PAT000899,Thomas,Watson,1977-01-05,48,M,2748 Susan Forest Apt. 970,South Catherineton,RI,81019,+1-760-892-4243x37164,marc10@example.net,0e76c1462443ea75d2a72a6abb0a4fbae4c7e66ca43913729ce0ba13ae6537df,2024-08-01,False,,['hypertension'],False
PAT000900,Lisa,Pham,2023-09-18,2,F,081 Bird Keys Suite 352,Davischester,CT,84684,(898)864-4922,zedwards@example.com,4613b0eff88695c37cbcf5b0e76183f8ad3f7a1a2becb1b8d9d6442bc758fa50,2022-06-24,False,,[],False
PAT000901,Maureen,Watson,2022-02-22,3,F,1311 Love Run,North Jacqueline,GA,35621,750-567-2931,eric47@example.net,d3d8d0621795ee7935859c26277a50eb2f4c5bed0de6f79e3f33fb9d5e548535,2021-10-30,False,,[],False
PAT000902,Sarah,Carr,1940-07-27,85,Other,4052 White Rest,West Matthew,MP,69312,399.660.8282,emily08@example.net,8d4596699d43380f080c2b010233bb9faf8a7160515a06985b0125317dc95b36,2025-06-22,False,,[],False
PAT000903,Patricia,Hinton,2003-03-13,22,F,902 Carolyn Street,Julieton,NV,60998,941-259-2974x78438,jflowers@example.org,fb85c65ae26373c6c691877e6d65488177685bb8bc040a23974b5ed933db764c,2021-04-06,False,,[],False
PAT000904,James,White,1965-04-10,60,M,66395 Shelton Trail Apt. 584,North Nancy,MN,15138,001-921-687-6702x114,maria95@example.com,6f7f547ec29de723fec95ab3c923acf1b5514d7d239bee4aab6a60a1e34daa36,2023-11-24,False,,[],False
PAT000905,Gregory,Carter,2021-06-01,4,M,2748 Susan Forest Apt. 970,South Catherineton,RI,81019,513-433-9524x35697,wyatt76@example.com,1f43082eff4ec5a916be76c64f5dcfbdd173f1327a79347ee242c5ec5fe15346,2025-10-17,False,,[],False
PAT000906,Olivia,Gallegos,1986-08-02,39,F,710 Davis Groves Apt. 061,New Ian,MN,02168,491-492-3041x86049,thompsonjerry@example.net,4e98df11e03d6dbfb1b986aa2274cafcb5e5023d74d387f0202b9ab8ba401d4e,2025-08-16,False,,['asthma'],False
PAT000907,Justin,Erickson,1948-05-30,77,M,84831 Wheeler Burg,Fuentesstad,UT,50868,001-936-396-3643,cherylevans@example.org,ba398326d47da581a590dbe7df6d6e50e9809452a7efecc002e9acc7eb35174c,2021-10-06,False,,[],False
PAT000908,Peter,Hunt,2016-10-04,9,M,521 Erica Heights Suite 377,Port Amandachester,NM,88050,530-940-4489x445,brownkimberly@example.net,35956e330e17dc6265f9740f8f21486d2eecfc92f043c5b705e1562fe0edbf85,2022-06-08,False,,[],False
PAT000909,Laura,Berry,1973-10-15,52,Other,4052 White Rest,West Matthew,MP,69312,001-690-575-8399x4262,ingramclarence@example.com,811827ddba12cd0a1020677c277c22e588f5ff32f20db8c7a604a816d67edb52,2020-12-08,False,,[],False
PAT000910,Mitchell,Snow,2006-11-14,19,M,7138 Knight Knoll,South Victor,CO,42035,(883)843-1751,michaelwood@example.com,e21cf1284a384c8b49bee716021e49002ca615d4ae055f87d9ef804f3559138f,2024-01-05,False,,[],False
PAT000911,Andrew,Mcdonald,1969-03-30,56,M,510 Holly Hollow Apt. 205,Doylehaven,SC,85243,913-956-7659x19103,christine30@example.com,f33ff1835375eefb465ef6b7863a985b4b307e98766eeec6b250c52997db4706,2025-04-15,False,,[],False
PAT000912,Emily,Long,1942-06-07,83,F,80427 Jon Walk,Wallston,FM,34114,001-714-598-9218x12448,samuel84@example.com,a8a9d5975890aa09be983ff365b924369f2424e78b5ef05026def426e6af9ce2,2024-11-20,False,,['diabetes'],False
PAT000913,Jamie,Williamson,1937-04-15,88,F,91440 Martin Tunnel Apt. 793,Ramirezborough,TX,29227,7762569935,alanclark@example.com,3b5c439e29e94cbcdead7aa885a08f106c11a09e06a73fd32be176f14355381c,2021-11-10,False,,['hypertension'],False
PAT000914,Kevin,Taylor,1986-11-14,39,M,82505 Todd Avenue,Tylerview,ME,27108,776-995-0314x4311,smithchristopher@example.org,ebfe7c635293751b10a14ff09d606c7f5f15631022f0c8fdefdc79b356466840,2024-04-22,False,,[],False
PAT000915,Sarah,King,2017-09-07,8,Other,52458 Kelly Dam,Ryanside,NY,02879,+1-687-380-7888x95287,anthonybarnett@example.net,227fb52f154391eba7f30ff7609114354e08cfdd3ae406811ce0974fef801cc6,2025-10-11,False,,[],False
PAT000916,Erik,Hayes,2001-05-04,24,M,66749 Pruitt Mountain Apt. 044,Bakermouth,IA,54189,001-608-380-9947,stewartandrew@example.org,5b814ba00fa3262f8a544d0be681c8f3e2f43ddec0c00f02f272b1b43dd32b90,2022-06-03,False,,[],False
PAT000917,Kyle,King,1962-07-20,63,M,148 Roberts Inlet Apt. 850,Lake Lindaberg,MN,63758,677.475.9175x45863,stephensstephen@example.com,e4d506d7ff6ad38ccf1bdb296de9eecdb9128fa2a71ed155e798cf56b812a63e,2022-01-06,False,,[],False
PAT000918,Douglas,Lopez,2024-09-20,1,M,13050 Hall Green Suite 402,Ayersburgh,ND,89116,9257153183,annkim@example.org,dd906c08705bdfba788a1f90dd671a8232f5782aac6353ced7edf683279def91,2024-07-10,False,,[],False
PAT000919,Anthony,Brown,1943-06-14,82,M,8252 Michael Road,Matthewfort,SC,01062,597-327-8034x49665,gina94@example.org,f146da2c0c31e4c583507960dcb4ad29a4cf3e473a35c7ae2cfecf41c4d75765,2024-04-05,False,,['diabetes'],False
PAT000920,Christine,Lewis,1974-03-22,51,F,067 Johnson Forest,Lake Nicholasville,IA,42139,(485)870-5977x2850,tdaniels@example.org,69a817f8528c6858153434cb4c6ef695396d55364b6efbb9d18eee49833ad1ad,2021-08-03,False,,[],False
PAT000921,Heather,Barnett,2019-03-16,6,Other,8627 Howard Lights,Alexafurt,RI,10129,817.725.2838x862,amanda21@example.net,06b5ca58cc45d757585c2f2e2c96aedcb96df3a429597859bab6a1de1116c1d8,2021-03-17,False,,[],False
PAT000922,Zachary,Ryan,1996-05-13,29,M,58810 Young Keys,Lake Stephen,NM,57967,001-994-455-5425,amandaleonard@example.org,790c71328e246c68297d8917d8ba92a6fc8f54e6614f576d1b087a15c1c311b8,2021-05-05,False,,['asthma'],False
PAT000923,Nancy,Hancock,1970-04-08,55,Other,658 Robinson Garden,Michaelhaven,AL,50619,001-313-675-2189x0528,qschultz@example.org,00dc78ef34a3ca776ec9f0352e7f5ac053893296ae4bc2434abf2dca1a6364d1,2022-07-10,False,,[],False
PAT000924,Crystal,Harris,1967-04-23,58,Other,5927 Alexandra Rapids Suite 948,Lake Kelly,VT,71948,(484)839-5191x7144,webervictor@example.com,8913193350d9cc0b5477b0078dba6452d86214ea92a8142e64ad2b8f01e965be,2025-01-26,False,,['hypertension'],False
PAT000925,Michael,Kelley,1965-11-25,60,M,72358 Antonio Plains Apt. 099,Christinaton,MI,03769,475-618-1899x45534,heather89@example.org,642e1919613ad1c47156c350de3a7269e12ce6bcdcc86a3bbac55d20d1b4754a,2023-07-06,False,,['diabetes'],False
PAT000926,Austin,Bryant,1964-01-14,61,M,2670 Catherine Square,Thompsonmouth,OR,16505,289-370-2928,jacobgates@example.org,7a5e480f2d673d4ae8ff071ddee744df76b75c6aafcf0e682eb621bc21acf588,2021-09-10,False,,[],False
PAT000927,Nathan,Wells,2001-03-05,24,M,5927 Alexandra Rapids Suite 948,Lake Kelly,VT,71948,421.261.5765x299,karla76@example.net,a0054844810daf5e552565eaf441c856bce2d760919bcd6a75949a7a015efcf6,2021-02-19,False,,[],False
PAT000928,Kristen,Khan,1989-12-18,36,F,91081 Mitchell Stravenue Suite 677,Pennyton,SC,71034,001-418-504-2723x9401,catherinevaldez@example.net,7ab3ace3a8305e682392fd7c9861918fe61b87d8bcdf478873589a12694dec49,2023-04-21,False,,[],False
PAT000929,Amber,Dunn,2000-02-13,25,Other,9415 Tracy Islands,West Ashleyland,NY,02562,(953)978-7499x858,wayne43@example.com,75ad2156ef50b0ef0bfd604b3946c2567a15f3f68ca46a357413cfea6a81488b,2022-02-13,False,,[],False
PAT000930,Lisa,Young,1982-07-30,43,Other,3910 Cantrell Roads,South Teresa,MP,03169,388-901-0985x904,wpierce@example.com,9fc74a45731d104669e7b79df8ba2cee86c461d674893c8c31e43000a52cfa8a,2022-07-28,False,,[],False
PAT000931,Angela,Martin,1961-12-30,63,Other,28065 Chan Lock,North Michael,HI,84050,429.376.5012,brandonwoodward@example.com,4d432914cb06467aee0e52011c51e5b97e73a42ef8a70e2b5edddd7927acdd7e,2023-09-24,False,,[],False
PAT000932,David,Weber,2024-11-19,1,M,1654 Thompson Rest Apt. 369,South Tylerville,NJ,44334,615.937.6682,tamara45@example.net,e478a6aca455dd69b6b8d7e66c3fbacf6cf54e35e16a91719b0e89294c72cdc7,2023-09-07,False,,[],False
PAT000933,Kara,Turner,2009-10-28,16,Other,22182 Hess Cape Suite 208,Stephensstad,IL,51018,817.622.8114x1398,lawsonlinda@example.net,9de94f640a69bb29820d25e3405ffe4f45aaf7f5f413b75e513fb7d3b97f6f87,2022-08-28,False,,[],False
PAT000934,Joseph,Roberson,1989-12-13,36,M,641 Teresa Freeway,Christineton,MN,89146,440-294-8129,joneslori@example.com,6b85458dc8c6fc6fa05b173a224825bd0be79015344cfa804ca00a5751552980,2022-04-02,False,,[],False
PAT000935,Brittany,Grant,2021-12-20,3,F,26561 Antonio Plaza Suite 731,West Amandafort,WI,12383,(373)499-4922,jaguilar@example.net,38a2deb6a325f2f68f9c02576c96f3968b0e407f12a4a8094b76574c45a273d9,2023-07-09,False,,[],False
PAT000936,Deanna,Hall,2023-05-31,2,Other,2910 May Lake Apt. 248,Jameston,ID,20372,608-624-7237x2181,codyparker@example.net,aadddfe2974efff32faf89d3a0adf80de76662aeec4cd17fc0a555e6a657a011,2023-08-31,False,,[],False
PAT000937,Angela,Khan,2005-09-01,20,F,26561 Antonio Plaza Suite 731,West Amandafort,WI,12383,(479)417-3913,yayala@example.org,399672689af6c57b35f2328003a920ff1a2854318120449601aab260aac0e5aa,2023-02-05,False,,[],False
PAT000938,Jessica,Casey,1963-07-18,62,Other,6032 Johnson Stream,Port Stevenborough,OK,94646,656.712.1024,jaredmckay@example.org,050aef2d7094dc2a36c7057e80b60e284b53fc82918e82698b51215ce8f98c19,2021-09-11,False,,[],False
PAT000939,Kimberly,Green,1947-09-06,78,Other,04666 Lisa Radial Apt. 360,North Christineview,IN,04856,001-415-853-0137x363,carol70@example.net,17f2b182755da9d241539ec942a4f5e09337bc024ec874e9bf43f23a4cfb339b,2024-11-14,False,,['diabetes'],False
PAT000940,Richard,Mckay,2020-02-06,5,M,971 Davis Trail Suite 461,Jamiemouth,SD,13552,979-757-3462x38243,owood@example.net,7107c0f4b9faf40f91b8b9c86a0921f7470eb0f484e68e1277c6b8cf049c406b,2022-10-20,False,,[],False
PAT000941,Stephanie,Villegas,2018-05-05,7,F,6395 David Mountains Suite 449,New Anthony,VI,50305,860-206-9304x2970,robert94@example.net,c924f8156d1eb332605b742c901a3214cbc3ff31009225aa78f4e568622749d0,2021-10-09,False,,[],False
PAT000942,Kelly,Perez,1944-03-28,81,Other,71967 Kelly Ramp Suite 541,East Laurenview,DE,15653,489.896.5642,matthewsilva@example.net,fdb4c877fc6c8ba14e19c7d4c441b7fc02467b81b2223edbc0e21d5c8750af4a,2021-02-27,False,,[],False
PAT000943,Melissa,Morgan,2018-08-30,7,F,8425 Kenneth Junction Apt. 035,Aaronview,ME,76458,374.806.7313,zachary00@example.org,ce065f06635c3236215f6436028c5c4ddc48dd80e6f32de6a107a87dbabfd402,2022-06-16,False,,[],False
PAT000944,Brandon,Lane,2014-04-26,11,M,6906 Mathis Glen,Port Pamelatown,NY,20834,001-569-933-4144x51884,amoore@example.org,446d220c9d680c624fb575155ecf64d92bce81102786ffe4df0627c6f736a15c,2025-03-04,False,,[],False
PAT000945,Brenda,Turner,1974-11-19,51,F,740 Rose Points,Boydview,DC,25878,435.265.0054x986,dramsey@example.net,b815f74a87a80b9ad1caf8a08b02a1b871cf8ff9ff5cb674fe8f072af1b2347c,2021-12-14,False,,[],False
PAT000946,David,Kelley,1936-08-25,89,M,971 Davis Trail Suite 461,Jamiemouth,SD,13552,+1-837-212-6372x31329,rosejeffrey@example.net,33a23cd050f4e3be062d71deb1ef5a606f397423374a1407c7b2535fc74eb557,2022-11-18,False,,['hypertension'],False
